resource_name,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
grape stem,moisture,% total weight,70.37,(31)2091,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,moisture,% total weight,69.62,(31)2dab,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,volatile solids,% total weight,28.65,(31)3091,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,ash solids,% total weight,2.68,(31)3601,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
almond hulls,ash solids,% total weight,5.6,(31)52a8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,volatile solids,% total weight,80.25,(31)587e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,ash solids,% total weight,6.23,(31)58c7,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,total solids,% total weight,86.47,(31)728e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,volatile solids,% total weight,80.91,(31)797b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,moisture,% total weight,13.74,(31)7f43,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
grape stem,total solids,% total weight,31.84,(31)883a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,total solids,% total weight,30.38,(31)8db9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,volatile solids,% total weight,26.71,(31)9831,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,volatile solids,% total weight,27.71,(31)992b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
almond hulls,total solids,% total weight,86.35,(31)abf9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
grape stem,total solids,% total weight,29.63,(31)ae33,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape stem,ash solids,% total weight,2.92,(31)bb96,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
almond hulls,volatile solids,% total weight,80.66,(31)c865,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,moisture,% total weight,13.65,(31)d4cc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,moisture,% total weight,13.53,(31)d666,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,ash solids,% total weight,5.43,(31)d70c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond hulls,total solids,% total weight,86.26,(31)f2e1,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
grape stem,moisture,% total weight,68.16,(31)f992,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape vine prunings,volatile solids,% total weight,61.11,(35)0520,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354464,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,ash solids,% total weight,2.76,(35)1074,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354441,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,volatile solids,% total weight,62.04,(35)3782,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354465,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,moisture,% total weight,36.16,(35)4da8,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354428,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,moisture,% total weight,34.89,(35)7671,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354430,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,ash solids,% total weight,2.61,(35)7a98,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354442,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,ash solids,% total weight,2.73,(35)8876,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354440,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,total solids,% total weight,64.81,(35)96f8,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354453,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,moisture,% total weight,35.19,(35)9cd2,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354429,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,volatile solids,% total weight,62.5,(35)b851,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354466,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,total solids,% total weight,63.84,(35)f6cd,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354452,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape vine prunings,total solids,% total weight,65.11,(35)fa9d,pass,https://docs.google.com/spreadsheets/d/1elqjbsy8pjasg8mwkhlqgbdzldr34wem/edit?gid=396354422#gid=396354454,,pass,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
almond shells,total solids,% total weight,88.27,(37)0a72,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,volatile solids,% total weight,84.05,(37)1ad1,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,moisture,% total weight,11.66,(37)203d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,volatile solids,% total weight,83.97,(37)3422,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,total solids,% total weight,88.42,(37)3454,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,moisture,% total weight,11.58,(37)3fcc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,moisture,% total weight,11.73,(37)6e14,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,volatile solids,% total weight,83.76,(37)9116,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,ash solids,% total weight,4.51,(37)94ef,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,total solids,% total weight,88.34,(37)c6ee,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,ash solids,% total weight,4.37,(37)ec36,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
almond shells,ash solids,% total weight,4.37,(37)f659,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,vibrant,2026-07-08 03:54:12.530227
grape pomace,moisture,% total weight,58.06,(3a)135e,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,ash solids,% total weight,2.62,(3a)4c61,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,moisture,% total weight,61.36,(3a)7389,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,total solids,% total weight,38.64,(3a)7725,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,total solids,% total weight,41.94,(3a)8415,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,ash solids,% total weight,2.86,(3a)931b,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,volatile solids,% total weight,35.63,(3a)ad47,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,total solids,% total weight,38.85,(3a)b28e,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,volatile solids,% total weight,36.02,(3a)b7c5,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,moisture,% total weight,61.15,(3a)b992,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,ash solids,% total weight,3.21,(3a)b9a7,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
grape pomace,volatile solids,% total weight,39.08,(3a)e457,pass,,,,2026-07-08 03:54:12.530227,rigging,2026-07-08 03:54:12.530227
rice straw,total solids,% total weight,92.89,(42)0969,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,moisture,% total weight,7.11,(42)2cda,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,moisture,% total weight,6.88,(42)6ac9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,moisture,% total weight,6.75,(42)729d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,ash solids,% total weight,12.52,(42)8ed2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,volatile solids,% total weight,80.92,(42)9f6d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,ash solids,% total weight,11.87,(42)a5e2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,ash solids,% total weight,11.97,(42)a6fe,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,volatile solids,% total weight,81.24,(42)c1de,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,total solids,% total weight,93.25,(42)c366,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,total solids,% total weight,93.12,(42)d993,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
rice straw,volatile solids,% total weight,80.74,(42)fdff,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
almond branches,ash solids,% total weight,4.23,(4c)27f2,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,volatile solids,% total weight,85.65,(4c)71d5,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,total solids,% total weight,89.9,(4c)73de,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,moisture,% total weight,10.2,(4c)7e41,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,total solids,% total weight,89.81,(4c)8fc4,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,moisture,% total weight,10.1,(4c)bfe6,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,volatile solids,% total weight,85.58,(4c)d019,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,moisture,% total weight,10.19,(4c)d694,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,volatile solids,% total weight,85.74,(4c)d9b9,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,total solids,% total weight,89.8,(4c)e4aa,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,ash solids,% total weight,4.15,(4c)e625,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
almond branches,ash solids,% total weight,4.16,(4c)ece7,pass,,,,2026-07-08 03:54:12.530227,humorous,2026-07-08 03:54:12.530227
pistachio hulls,total solids,% total weight,13.16,(53)3b53,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,total solids,% total weight,14.23,(53)49b8,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,ash solids,% total weight,1.13,(53)59db,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,ash solids,% total weight,1.1,(53)6488,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,volatile solids,% total weight,12.05,(53)6b37,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,volatile solids,% total weight,13.1,(53)88c6,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,volatile solids,% total weight,11.15,(53)9e2f,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,total solids,% total weight,12.27,(53)b829,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,moisture,% total weight,86.84,(53)d0dd,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,ash solids,% total weight,1.12,(53)d2ff,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,moisture,% total weight,85.77,(53)e9ff,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
pistachio hulls,moisture,% total weight,87.73,(53)fc52,pass,,,,2026-07-08 03:54:12.530227,stuntman,2026-07-08 03:54:12.530227
tomato pomace,ash solids,% total weight,0.85,(55)1963,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,ash solids,% total weight,0.96,(55)1bf6,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,total solids,% total weight,19.26,(55)1e0d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,moisture,% total weight,80.75,(55)8c83,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,total solids,% total weight,19.25,(55)9fb3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,moisture,% total weight,80.74,(55)a0cd,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,volatile solids,% total weight,18.3,(55)ac67,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,ash solids,% total weight,0.76,(55)afbf,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,volatile solids,% total weight,18.4,(55)bfa7,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,moisture,% total weight,80.93,(55)c24c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,volatile solids,% total weight,18.31,(55)d348,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
tomato pomace,total solids,% total weight,19.07,(55)edd2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,pinecrest,2026-07-08 03:54:12.530227
pistachio stems & leaves,ash solids,% total weight,6.37,(56)0954,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,volatile solids,% total weight,32.16,(56)3941,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,total solids,% total weight,37.55,(56)7287,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,volatile solids,% total weight,31.32,(56)76fd,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,moisture,% total weight,62.45,(56)a00d,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,total solids,% total weight,40.65,(56)a5bd,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,ash solids,% total weight,7.22,(56)b037,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,ash solids,% total weight,5.39,(56)b3fe,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,moisture,% total weight,62.31,(56)b725,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,moisture,% total weight,59.35,(56)e360,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,total solids,% total weight,37.69,(56)e37f,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
pistachio stems & leaves,volatile solids,% total weight,33.43,(56)f5d2,pass,,,,2026-07-08 03:54:12.530227,tripod,2026-07-08 03:54:12.530227
corn stover stalks,total solids,% total weight,87.13,(5b)05d1,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,total solids,% total weight,87.3,(5b)35b8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,moisture,% total weight,12.7,(5b)4d95,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,ash solids,% total weight,5.06,(5b)5997,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,moisture,% total weight,12.85,(5b)6993,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,total solids,% total weight,87.15,(5b)8a35,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,volatile solids,% total weight,82.46,(5b)8c21,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,ash solids,% total weight,4.83,(5b)8cb4,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,volatile solids,% total weight,82.46,(5b)8df9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,moisture,% total weight,12.87,(5b)93d2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,ash solids,% total weight,4.66,(5b)9a70,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
corn stover stalks,volatile solids,% total weight,82.09,(5b)ace1,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,caterpillar,2026-07-08 03:54:12.530227
wheat straw,total solids,% total weight,93.4,(62)0751,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
wheat straw,ash solids,% total weight,12.99,(62)0822,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
wheat straw,moisture,% total weight,6.6,(62)0d6c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
wheat straw,volatile solids,% total weight,80.37,(62)16a8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
wheat straw,volatile solids,% total weight,80.46,(62)1984,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
cotton stem mix,ash solids,% total weight,8.25,(62)4208,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
wheat straw,volatile solids,% total weight,80.09,(62)6539,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
wheat straw,total solids,% total weight,93.36,(62)82b8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
cotton stem mix,total solids,% total weight,87.6,(62)88b7,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,ash solids,% total weight,7.28,(62)89ab,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,ash solids,% total weight,7.98,(62)8acf,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
wheat straw,ash solids,% total weight,12.94,(62)912d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
cotton stem mix,total solids,% total weight,87.5,(62)a2a5,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,total solids,% total weight,87.48,(62)ab4a,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,volatile solids,% total weight,79.62,(62)b7b9,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
wheat straw,moisture,% total weight,6.64,(62)c19e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
cotton stem mix,volatile solids,% total weight,79.25,(62)c1a3,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,moisture,% total weight,12.52,(62)c3e2,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
wheat straw,ash solids,% total weight,13.27,(62)d03c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
wheat straw,total solids,% total weight,93.36,(62)d792,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
cotton stem mix,volatile solids,% total weight,80.21,(62)e32f,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,moisture,% total weight,12.5,(62)e4e1,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
cotton stem mix,moisture,% total weight,12.4,(62)eb64,pass,,,,2026-07-08 03:54:12.530227,schooner,2026-07-08 03:54:12.530227
wheat straw,moisture,% total weight,6.64,(62)fe0d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,possessive,2026-07-08 03:54:12.530227
lees,ash solids,% total weight,3.52,(63)074e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,total solids,% total weight,11.77,(63)20ff,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,volatile solids,% total weight,7.96,(63)35f9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,ash solids,% total weight,3.74,(63)4ae3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,moisture,% total weight,88.3,(63)59f8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,volatile solids,% total weight,8.24,(63)5e8c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,ash solids,% total weight,3.72,(63)6908,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,volatile solids,% total weight,7.97,(63)8d56,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,moisture,% total weight,88.32,(63)e362,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,total solids,% total weight,11.7,(63)f431,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,moisture,% total weight,88.23,(63)f7da,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
lees,total solids,% total weight,11.68,(63)f954,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,ash solids,% total weight,3.14,(67)04af,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,ash solids,% total weight,3.18,(67)2228,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,moisture,% total weight,54.09,(67)307a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,volatile solids,% total weight,42.72,(67)80f3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,ash solids,% total weight,3.4,(67)9fc6,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
