resource_name,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
wheat straw,k,ppm,45000.0,(62)038f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,fe,ppm,1200.0,(62)1801,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,al,ppm,3000.0,(62)1b34,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,rb,ppm,10.0,(62)1e10,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,mn,ppm,102.0,(62)21d0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,mn,ppm,43.0,(62)224b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,mg,ppm,11900.0,(62)24d1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,zn,ppm,23.0,(62)25d6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,k,ppm,44100.0,(62)294a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,sr,ppm,61.0,(62)2a62,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,k,ppm,19900.0,(62)2b52,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,th,ppm,78.0,(62)2bb0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,s,ppm,4400.0,(62)2be4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,pb,ppm,6.0,(62)3b54,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,mg,ppm,8800.0,(62)3b96,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,ba,ppm,20.0,(62)3d32,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,p,ppm,1480.0,(62)4037,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,mg,ppm,9990.0,(62)4154,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,cu,ppm,16.0,(62)442b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,ba,ppm,28.0,(62)4583,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,s,ppm,2820.0,(62)46ec,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,si,ppm,95500.0,(62)4b7e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,s,ppm,4310.0,(62)4c66,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,mg,ppm,7360.0,(62)4f6a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,s,ppm,2990.0,(62)4fb5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,sr,ppm,63.0,(62)506b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,mn,ppm,68.0,(62)5479,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,mn,ppm,67.0,(62)55f5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,zn,ppm,24.0,(62)56ec,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,fe,ppm,1150.0,(62)570f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,si,ppm,7550.0,(62)572d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,p,ppm,2990.0,(62)5a02,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,u,ppm,21.0,(62)5bac,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,mo,ppm,7.0,(62)61ad,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,u,ppm,21.0,(62)6267,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,zn,ppm,23.0,(62)62c2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,mo,ppm,8.0,(62)6386,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,p,ppm,1380.0,(62)6541,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,ba,ppm,26.0,(62)665d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,sr,ppm,17.0,(62)6a74,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,ba,ppm,27.0,(62)6c52,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,pb,ppm,4.0,(62)6c63,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,ti,ppm,243.0,(62)7082,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,rb,ppm,18.0,(62)76c8,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,fe,ppm,1110.0,(62)77cd,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,ca,ppm,17400.0,(62)7982,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,s,ppm,2610.0,(62)7b09,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,k,ppm,44200.0,(62)7e32,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,mg,ppm,7570.0,(62)82c1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,pb,ppm,6.0,(62)87aa,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,th,ppm,68.0,(62)8f0d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,rb,ppm,9.0,(62)9474,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,cu,ppm,12.0,(62)96bb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,ca,ppm,5290.0,(62)979b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,p,ppm,1510.0,(62)99a2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,fe,ppm,368.0,(62)9baf,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,k,ppm,20000.0,(62)a275,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,fe,ppm,369.0,(62)a2f8,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,ca,ppm,4950.0,(62)a901,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,al,ppm,3210.0,(62)aa50,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,th,ppm,82.0,(62)abbc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,si,ppm,89200.0,(62)ac33,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,cu,ppm,15.0,(62)ac7a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,si,ppm,6190.0,(62)acb0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,fe,ppm,410.0,(62)b482,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,u,ppm,24.0,(62)b4b7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,k,ppm,19900.0,(62)b802,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,cu,ppm,13.0,(62)b86b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,sr,ppm,60.0,(62)b981,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,rb,ppm,8.0,(62)bc05,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,p,ppm,2910.0,(62)bcbd,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,sr,ppm,19.0,(62)bd61,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,ca,ppm,4900.0,(62)bec1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,zn,ppm,23.0,(62)bfc6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,u,ppm,20.0,(62)c0ce,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,ba,ppm,29.0,(62)c0e4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,s,ppm,4440.0,(62)c48b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,si,ppm,92700.0,(62)c630,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,si,ppm,7380.0,(62)cb09,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,mn,ppm,49.0,(62)cd96,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,th,ppm,67.0,(62)ce3b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,al,ppm,2690.0,(62)ce3c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,th,ppm,63.0,(62)cf10,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,zn,ppm,16.0,(62)d2d8,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,ba,ppm,18.0,(62)d9c3,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,cu,ppm,13.0,(62)e069,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,ca,ppm,16800.0,(62)e486,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,ti,ppm,226.0,(62)e4d2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,sr,ppm,19.0,(62)ebbc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,zn,ppm,19.0,(62)ed65,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,cu,ppm,16.0,(62)f49c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,rb,ppm,18.0,(62)f8d3,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
wheat straw,u,ppm,20.0,(62)fa19,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
wheat straw,mn,ppm,92.0,(62)fa7d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,possessive,2026-07-08 03:54:14.421559
cotton stem mix,rb,ppm,17.0,(62)fb45,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,u,ppm,24.0,(62)fdc0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
spent oak chips,u,ppm,22.0,(65)0179,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,u,ppm,13.0,(65)03f2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,s,ppm,2420.0,(65)0762,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,pr,ppm,78.0,(65)07b3,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,zn,ppm,13.0,(65)0f71,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,zn,ppm,24.0,(65)1198,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,zn,ppm,16.0,(65)15c5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,si,ppm,1200.0,(65)1632,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ce,ppm,54.0,(65)1737,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,u,ppm,20.0,(65)1899,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,th,ppm,61.0,(65)2038,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ca,ppm,1290.0,(65)2122,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,mn,ppm,25.0,(65)23e5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,ca,ppm,6780.0,(65)245d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,pb,ppm,4.0,(65)2525,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,mn,ppm,28.0,(65)2ca6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,s,ppm,2690.0,(65)2ddc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,la,ppm,44.0,(65)31f0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,fe,ppm,273.0,(65)3415,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,cu,ppm,6.0,(65)3505,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,th,ppm,38.0,(65)3cab,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,mo,ppm,4.0,(65)3d3b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,p,ppm,3410.0,(65)40f0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,sr,ppm,13.0,(65)4199,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,rb,ppm,7.0,(65)44e6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ce,ppm,62.0,(65)476c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,k,ppm,16200.0,(65)4a98,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ba,ppm,21.0,(65)4b03,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,mo,ppm,7.0,(65)53d6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,u,ppm,13.0,(65)5587,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,mn,ppm,49.0,(65)56be,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,co,ppm,13.0,(65)5756,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,pb,ppm,4.0,(65)58d1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,mn,ppm,43.0,(65)5a38,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,k,ppm,5570.0,(65)5c03,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,p,ppm,3460.0,(65)5c0e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,p,ppm,3420.0,(65)5cbf,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ca,ppm,1170.0,(65)5cf2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ba,ppm,26.0,(65)5d26,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,ba,ppm,21.0,(65)6092,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,ce,ppm,71.0,(65)6500,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,pr,ppm,97.0,(65)651a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,ca,ppm,7320.0,(65)6730,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,zn,ppm,15.0,(65)682e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,pr,ppm,123.0,(65)6963,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,si,ppm,1100.0,(65)6af2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,al,ppm,881.0,(65)6bdb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,pr,ppm,102.0,(65)6e13,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,ca,ppm,7300.0,(65)70c1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,la,ppm,32.0,(65)7448,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,ba,ppm,33.0,(65)754a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,si,ppm,1040.0,(65)79e8,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,rb,ppm,7.0,(65)7c35,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,k,ppm,5960.0,(65)81c7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,pb,ppm,4.0,(65)820a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,u,ppm,20.0,(65)8328,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,s,ppm,2360.0,(65)876c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,cu,ppm,11.0,(65)894b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,fe,ppm,272.0,(65)8db0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,cu,ppm,18.0,(65)8eb6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,fe,ppm,259.0,(65)905d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,k,ppm,16900.0,(65)999c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,sr,ppm,45.0,(65)9b52,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,th,ppm,35.0,(65)a509,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,fe,ppm,267.0,(65)afaf,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,al,ppm,706.0,(65)b02e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,th,ppm,35.0,(65)b1e9,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,p,ppm,262.0,(65)b4d1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,k,ppm,16200.0,(65)b753,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,cu,ppm,19.0,(65)b893,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,sr,ppm,46.0,(65)b906,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,sr,ppm,12.0,(65)bbd4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,fe,ppm,296.0,(65)bd1d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,mn,ppm,33.0,(65)be45,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,ba,ppm,25.0,(65)bebc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,si,ppm,1180.0,(65)c0c2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,s,ppm,2640.0,(65)c479,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,zn,ppm,19.0,(65)cbd6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,sr,ppm,46.0,(65)ce2a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,rb,ppm,8.0,(65)d407,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,fe,ppm,261.0,(65)d484,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,p,ppm,258.0,(65)d5b4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
spent oak chips,rb,ppm,8.0,(65)d5bb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,zn,ppm,25.0,(65)d703,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,mn,ppm,34.0,(65)d89b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
grape pomace,s,ppm,2660.0,(65)d98d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,rigging,2026-07-08 03:54:14.421559
