resource_name,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
spent oak chips,p,ppm,140.0,(c5)fc8f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,s,ppm,592.0,(c5)d5a5,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,si,ppm,18.0,(c5)7f8a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,ti,ppm,3.59,(c5)ef81,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,zn,ppm,0.0,(c5)fc8e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,al,ppm,3.59,(c5)3ac3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,ca,ppm,391.0,(c5)2114,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,cu,ppm,3.59,(c5)841d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,fe,ppm,47.0,(c5)a1e2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,k,ppm,1690.0,(c5)fb43,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,mg,ppm,72.0,(c5)3783,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,mn,ppm,14.3,(c5)f4d0,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,na,ppm,-233.0,(c5)d66b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,nd,ppm,3.6,(c5)5291,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,p,ppm,166.0,(c5)c0f2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,s,ppm,569.0,(c5)b4b2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,si,ppm,18.0,(c5)ea75,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,ti,ppm,3.6,(c5)156c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,zn,ppm,0.0,(c5)97d9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,al,ppm,461.0,(c4)d16e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,ca,ppm,12900.0,(c4)5746,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,cu,ppm,18.0,(c4)e1f9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,fe,ppm,2440.0,(c4)44ec,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,k,ppm,17200.0,(c4)d22c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,mg,ppm,1200.0,(c4)eb3d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,mn,ppm,93.7,(c4)8cfc,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,na,ppm,40.0,(c4)872f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,nd,ppm,25.2,(c4)6df2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,p,ppm,703.0,(c4)61a1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,s,ppm,1140.0,(c4)4583,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,si,ppm,21.6,(c4)9264,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,ti,ppm,14.0,(c4)50b8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,zn,ppm,21.5,(c4)6bc3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,al,ppm,4.0,(c4)a1e8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,ca,ppm,301.0,(c4)abca,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,cu,ppm,4.0,(c4)39b8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,fe,ppm,14.3,(c4)7fed,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,k,ppm,476.0,(c4)52fc,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,mg,ppm,7.16,(c4)5595,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,mn,ppm,21.0,(c4)e785,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,na,ppm,-60.9,(c4)3268,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,nd,ppm,0.0,(c4)63db,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,p,ppm,35.8,(c4)963a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,s,ppm,90.0,(c4)d6f1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,si,ppm,17.9,(c4)883d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,ti,ppm,4.0,(c4)2faf,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,zn,ppm,0.0,(c4)5b72,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape pomace,al,ppm,18.0,(1b)4805,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,ca,ppm,2790.0,(1b)63de,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,cu,ppm,11.0,(1b)dac7,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,fe,ppm,10.7,(1b)67a8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,k,ppm,22000.0,(1b)f250,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,mg,ppm,839.0,(1b)53df,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,mn,ppm,7.0,(1b)7f08,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,na,ppm,-237.0,(1b)ae11,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,nd,ppm,7.0,(1b)75d7,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,p,ppm,1970.0,(1b)4c23,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,s,ppm,1000.0,(1b)c568,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,si,ppm,24.8,(1b)e74e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,ti,ppm,4.0,(1b)1acc,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,zn,ppm,14.2,(1b)764e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,al,ppm,18.0,(1b)2a97,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,ca,ppm,2740.0,(1b)9c2d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,cu,ppm,7.0,(1b)82c1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,fe,ppm,14.2,(1b)6ca8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,k,ppm,21600.0,(1b)be05,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,mg,ppm,842.0,(1b)c8e3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,mn,ppm,7.0,(1b)c1da,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,na,ppm,-244.0,(1b)02df,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,nd,ppm,7.0,(1b)debc,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,p,ppm,1700.0,(1b)d08e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,s,ppm,921.0,(1b)b586,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,si,ppm,28.5,(1b)21a6,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,ti,ppm,4.0,(1b)3a5f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
grape pomace,zn,ppm,10.7,(1b)3c7f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,ebony,2026-07-08 03:54:14.293858
almond shells,al,ppm,14.0,(37)cb2d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,ca,ppm,1850.0,(37)e3ae,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,cu,ppm,11.0,(37)5308,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,fe,ppm,28.5,(37)f74f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,k,ppm,15800.0,(37)19cb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,mg,ppm,574.0,(37)2251,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,mn,ppm,7.0,(37)b44a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,na,ppm,-211.0,(37)5698,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,nd,ppm,7.0,(37)3d0c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,p,ppm,557.0,(37)d417,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,s,ppm,200.0,(37)0f49,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,si,ppm,14.3,(37)b72c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,ti,ppm,4.0,(37)ebd4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,zn,ppm,7.14,(37)468a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,al,ppm,18.0,(37)3b21,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,ca,ppm,1950.0,(37)76b0,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,cu,ppm,11.0,(37)1595,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,fe,ppm,21.5,(37)4398,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,k,ppm,15800.0,(37)8870,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,mg,ppm,577.0,(37)fd13,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,mn,ppm,11.0,(37)2bb7,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,na,ppm,-240.0,(37)7905,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,nd,ppm,7.0,(37)392a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,p,ppm,602.0,(37)db27,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,s,ppm,233.0,(37)461d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,si,ppm,14.3,(37)367a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,ti,ppm,0.0,(37)7d17,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,zn,ppm,7.16,(37)2367,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,al,ppm,11.0,(31)09a4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,ca,ppm,1550.0,(31)ba4f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,cu,ppm,7.0,(31)c6dd,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,fe,ppm,10.7,(31)0bc6,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,k,ppm,16400.0,(31)2103,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,mg,ppm,1020.0,(31)c567,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,mn,ppm,7.0,(31)4f76,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,na,ppm,-47.6,(31)650f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,nd,ppm,7.0,(31)cdbe,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,p,ppm,468.0,(31)f463,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,s,ppm,172.0,(31)fb32,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,si,ppm,11.0,(31)ff2f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,ti,ppm,0.0,(31)6f58,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,zn,ppm,3.66,(31)131f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,al,ppm,15.0,(31)738d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,ca,ppm,1690.0,(31)e17b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,cu,ppm,7.0,(31)c8c1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,fe,ppm,14.6,(31)b221,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,k,ppm,18800.0,(31)a87c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,mg,ppm,1110.0,(31)cd71,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,mn,ppm,7.0,(31)3a96,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,na,ppm,-220.0,(31)0574,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,nd,ppm,4.0,(31)fdcb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,p,ppm,549.0,(31)9be8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,s,ppm,234.0,(31)3951,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,si,ppm,18.0,(31)53ad,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,ti,ppm,0.0,(31)baff,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond hulls,zn,ppm,3.6,(31)6866,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,al,ppm,18.0,(c7)a9be,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,ca,ppm,9360.0,(c7)d2bb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,cu,ppm,32.0,(c7)3c1c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,fe,ppm,21.6,(c7)1f9a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,k,ppm,2680.0,(c7)af6e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,mg,ppm,998.0,(c7)7096,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,mn,ppm,29.0,(c7)8280,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,na,ppm,82.9,(c7)6772,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,nd,ppm,14.0,(c7)f70e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,p,ppm,418.0,(c7)a77e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,s,ppm,299.0,(c7)ad89,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,si,ppm,10.8,(c7)bc57,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,ti,ppm,0.0,(c7)bfd4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,zn,ppm,28.8,(c7)e208,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,al,ppm,18.0,(c7)2c58,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,ca,ppm,9750.0,(c7)e149,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,cu,ppm,33.0,(c7)d21f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,fe,ppm,21.8,(c7)f305,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,k,ppm,2770.0,(c7)4eeb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,mg,ppm,987.0,(c7)036c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,mn,ppm,33.0,(c7)0f03,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,na,ppm,90.8,(c7)54b0,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,nd,ppm,18.0,(c7)15a4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,p,ppm,432.0,(c7)2ad1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,s,ppm,436.0,(c7)a0ff,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,si,ppm,10.9,(c7)8f5a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,ti,ppm,0.0,(c7)f7a2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,zn,ppm,32.7,(c7)1321,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond shells,al,ppm,40.0,(24)046c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,ca,ppm,3460.0,(24)9f55,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,cu,ppm,7.0,(24)a0f9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,fe,ppm,50.8,(24)2a93,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,k,ppm,20700.0,(24)8df9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,mg,ppm,650.0,(24)ab4b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,mn,ppm,14.0,(24)755c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,na,ppm,111.0,(24)95c2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,nd,ppm,11.0,(24)6339,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,p,ppm,872.0,(24)4cc3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,s,ppm,336.0,(24)bad4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,si,ppm,17.9,(24)ef9f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,ti,ppm,0.0,(24)25f6,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,zn,ppm,10.7,(24)09a9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,al,ppm,39.0,(24)48aa,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,ca,ppm,3560.0,(24)0a68,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,cu,ppm,11.0,(24)b91f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,fe,ppm,46.5,(24)2598,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,k,ppm,21400.0,(24)264d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,mg,ppm,651.0,(24)b7bb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,mn,ppm,14.0,(24)b999,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
almond shells,na,ppm,118.0,(24)cf04,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,tiny,2026-07-08 03:54:14.293858
