replicate_group_id,analysis_type,parameter,pooled_SD_used,flag_3xSD,3xSD_status
555,proximate,ash,1.1501599132672622,False,calculated
556,proximate,moisture,0.8572297870474512,False,calculated
557,proximate,ash,1.1501599132672622,False,calculated
558,proximate,moisture,0.8572297870474512,False,calculated
559,proximate,total solids,1.0814785906475384,False,calculated
560,proximate,volatile solids,1.218575790224695,False,calculated
561,proximate,total solids,1.0814785906475384,False,calculated
562,proximate,moisture,0.8572297870474512,False,calculated
563,proximate,ash,1.1501599132672622,False,calculated
564,proximate,volatile solids,1.218575790224695,False,calculated
565,proximate,ash,1.1501599132672622,False,calculated
566,proximate,moisture,0.8572297870474512,False,calculated
567,proximate,total solids,1.0814785906475384,False,calculated
568,proximate,moisture,0.8572297870474512,False,calculated
569,proximate,ash,1.1501599132672622,False,calculated
570,proximate,ash,1.1501599132672622,False,calculated
571,proximate,volatile solids,1.218575790224695,False,calculated
572,proximate,total solids,1.0814785906475384,False,calculated
573,proximate,volatile solids,1.218575790224695,False,calculated
574,proximate,volatile solids,1.218575790224695,False,calculated
575,proximate,total solids,1.0814785906475384,False,calculated
576,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
577,proximate,volatile solids,1.218575790224695,False,calculated
578,proximate,ash,1.1501599132672622,False,calculated
579,proximate,total solids,1.0814785906475384,False,calculated
580,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
581,proximate,ash,1.1501599132672622,False,calculated
582,proximate,total solids,1.0814785906475384,False,calculated
583,proximate,volatile solids,1.218575790224695,False,calculated
584,proximate,moisture,0.8572297870474512,False,calculated
585,proximate,total solids,1.0814785906475384,False,calculated
586,proximate,volatile solids,1.218575790224695,False,calculated
587,proximate,moisture,0.8572297870474512,False,calculated
588,proximate,ash,1.1501599132672622,False,calculated
589,proximate,ash,1.1501599132672622,False,calculated
590,proximate,moisture,0.8572297870474512,False,calculated
591,proximate,total solids,1.0814785906475384,False,calculated
592,proximate,volatile solids,1.218575790224695,False,calculated
593,proximate,ash,1.1501599132672622,False,calculated
594,proximate,moisture,0.8572297870474512,False,calculated
595,proximate,volatile solids,1.218575790224695,False,calculated
596,proximate,total solids,1.0814785906475384,False,calculated
597,proximate,moisture,0.8572297870474512,False,calculated
598,proximate,total solids,1.0814785906475384,False,calculated
599,proximate,ash,1.1501599132672622,False,calculated
600,proximate,volatile solids,1.218575790224695,False,calculated
601,proximate,total solids,1.0814785906475384,False,calculated
602,proximate,total solids,1.0814785906475384,False,calculated
603,proximate,volatile solids,1.218575790224695,False,calculated
604,proximate,moisture,0.8572297870474512,False,calculated
605,proximate,volatile solids,1.218575790224695,False,calculated
606,proximate,moisture,0.8572297870474512,False,calculated
607,proximate,ash,1.1501599132672622,False,calculated
608,proximate,ash,1.1501599132672622,False,calculated
609,proximate,total solids,1.0814785906475384,False,calculated
610,proximate,moisture,0.8572297870474512,False,calculated
611,proximate,ash,1.1501599132672622,False,calculated
612,proximate,volatile solids,1.218575790224695,False,calculated
613,proximate,volatile solids,1.218575790224695,False,calculated
614,proximate,moisture,0.8572297870474512,False,calculated
615,proximate,ash,1.1501599132672622,False,calculated
616,proximate,total solids,1.0814785906475384,False,calculated
617,proximate,moisture,0.8572297870474512,False,calculated
618,proximate,total solids,1.0814785906475384,False,calculated
619,proximate,volatile solids,1.218575790224695,False,calculated
620,proximate,ash,1.1501599132672622,False,calculated
621,proximate,moisture,0.8572297870474512,False,calculated
622,proximate,volatile solids,1.218575790224695,False,calculated
623,proximate,ash,1.1501599132672622,False,calculated
624,proximate,total solids,1.0814785906475384,False,calculated
625,proximate,moisture,0.8572297870474512,False,calculated
626,proximate,total solids,1.0814785906475384,False,calculated
627,proximate,moisture,0.8572297870474512,False,calculated
628,proximate,volatile solids,1.218575790224695,False,calculated
629,proximate,ash,1.1501599132672622,False,calculated
630,proximate,volatile solids,1.218575790224695,False,calculated
631,proximate,ash,1.1501599132672622,False,calculated
632,proximate,total solids,1.0814785906475384,False,calculated
633,proximate,moisture,0.8572297870474512,False,calculated
634,proximate,volatile solids,1.218575790224695,False,calculated
635,proximate,ash,1.1501599132672622,False,calculated
636,proximate,total solids,1.0814785906475384,False,calculated
637,proximate,volatile solids,1.218575790224695,False,calculated
638,proximate,ash,1.1501599132672622,False,calculated
639,proximate,total solids,1.0814785906475384,False,calculated
640,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
641,proximate,moisture,0.8572297870474512,False,calculated
642,proximate,moisture,0.8572297870474512,False,calculated
643,proximate,volatile solids,1.218575790224695,False,calculated
644,proximate,total solids,1.0814785906475384,False,calculated
645,proximate,total solids,1.0814785906475384,False,calculated
646,proximate,ash,1.1501599132672622,False,calculated
647,proximate,volatile solids,1.218575790224695,False,calculated
648,proximate,ash,1.1501599132672622,False,calculated
649,proximate,moisture,0.8572297870474512,False,calculated
650,proximate,ash,1.1501599132672622,False,calculated
651,proximate,volatile solids,1.218575790224695,False,calculated
652,proximate,total solids,1.0814785906475384,False,calculated
653,proximate,ash,1.1501599132672622,False,calculated
654,proximate,moisture,0.8572297870474512,False,calculated
655,proximate,volatile solids,1.218575790224695,False,calculated
656,proximate,moisture,0.8572297870474512,False,calculated
657,proximate,total solids,1.0814785906475384,False,calculated
658,proximate,total solids,1.0814785906475384,False,calculated
659,proximate,ash,1.1501599132672622,False,calculated
660,proximate,volatile solids,1.218575790224695,False,calculated
661,proximate,volatile solids,1.218575790224695,False,calculated
662,proximate,total solids,1.0814785906475384,False,calculated
663,proximate,moisture,0.8572297870474512,False,calculated
664,proximate,ash,1.1501599132672622,False,calculated
665,proximate,moisture,0.8572297870474512,False,calculated
666,proximate,total solids,1.0814785906475384,False,calculated
667,proximate,volatile solids,1.218575790224695,False,calculated
668,proximate,ash,1.1501599132672622,False,calculated
669,proximate,moisture,0.8572297870474512,False,calculated
670,proximate,total solids,1.0814785906475384,False,calculated
671,proximate,ash,1.1501599132672622,False,calculated
672,proximate,volatile solids,1.218575790224695,False,calculated
673,proximate,total solids,1.0814785906475384,False,calculated
674,proximate,volatile solids,1.218575790224695,False,calculated
675,proximate,moisture,0.8572297870474512,False,calculated
676,proximate,ash,1.1501599132672622,False,calculated
677,proximate,volatile solids,1.218575790224695,False,calculated
678,proximate,moisture,0.8572297870474512,False,calculated
679,proximate,total solids,1.0814785906475384,False,calculated
680,proximate,ash,1.1501599132672622,False,calculated
681,proximate,total solids,1.0814785906475384,False,calculated
682,proximate,ash,1.1501599132672622,False,calculated
683,proximate,ash,1.1501599132672622,False,calculated
684,proximate,total solids,1.0814785906475384,False,calculated
685,proximate,moisture,0.8572297870474512,False,calculated
686,proximate,volatile solids,1.218575790224695,False,calculated
687,proximate,volatile solids,1.218575790224695,False,calculated
688,proximate,moisture,0.8572297870474512,False,calculated
689,proximate,total solids,1.0814785906475384,False,calculated
690,proximate,total solids,1.0814785906475384,False,calculated
691,proximate,total solids,1.0814785906475384,False,calculated
692,proximate,moisture,0.8572297870474512,False,calculated
693,proximate,ash,1.1501599132672622,False,calculated
694,proximate,moisture,0.8572297870474512,False,calculated
695,proximate,ash,1.1501599132672622,False,calculated
696,proximate,volatile solids,1.218575790224695,False,calculated
697,proximate,volatile solids,1.218575790224695,False,calculated
698,proximate,ash,1.1501599132672622,False,calculated
699,proximate,volatile solids,1.218575790224695,False,calculated
700,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
701,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
702,proximate,volatile solids,1.218575790224695,False,calculated
703,proximate,ash,1.1501599132672622,False,calculated
704,proximate,total solids,1.0814785906475384,False,calculated
705,proximate,moisture,0.8572297870474512,False,calculated
706,proximate,ash,1.1501599132672622,False,calculated
707,proximate,volatile solids,1.218575790224695,False,calculated
708,proximate,total solids,1.0814785906475384,False,calculated
709,proximate,moisture,0.8572297870474512,False,calculated
710,proximate,total solids,1.0814785906475384,False,calculated
711,proximate,total solids,1.0814785906475384,False,calculated
712,proximate,ash,1.1501599132672622,False,calculated
713,proximate,ash,1.1501599132672622,False,calculated
714,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
715,proximate,volatile solids,1.218575790224695,False,calculated
716,proximate,volatile solids,1.218575790224695,False,calculated
717,proximate,total solids,1.0814785906475384,False,calculated
718,proximate,volatile solids,1.218575790224695,False,calculated
719,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
720,proximate,ash,1.1501599132672622,False,calculated
721,proximate,total solids,1.0814785906475384,False,calculated
722,proximate,moisture,0.8572297870474512,False,calculated
723,proximate,volatile solids,1.218575790224695,False,calculated
724,proximate,ash,1.1501599132672622,False,calculated
725,proximate,volatile solids,1.218575790224695,False,calculated
726,proximate,total solids,1.0814785906475384,False,calculated
727,proximate,ash,1.1501599132672622,False,calculated
728,proximate,moisture,0.8572297870474512,False,calculated
729,proximate,ash,1.1501599132672622,False,calculated
730,proximate,ash,1.1501599132672622,False,calculated
731,proximate,volatile solids,1.218575790224695,False,calculated
732,proximate,moisture,0.8572297870474512,False,calculated
733,proximate,total solids,1.0814785906475384,False,calculated
734,proximate,volatile solids,1.218575790224695,False,calculated
735,proximate,ash,1.1501599132672622,False,calculated
736,proximate,volatile solids,1.218575790224695,False,calculated
737,proximate,moisture,0.8572297870474512,False,calculated
738,proximate,moisture,0.8572297870474512,False,calculated
739,proximate,total solids,1.0814785906475384,False,calculated
740,proximate,total solids,1.0814785906475384,False,calculated
741,proximate,moisture,0.8572297870474512,False,calculated
742,proximate,total solids,1.0814785906475384,False,calculated
743,proximate,volatile solids,1.218575790224695,False,calculated
744,proximate,volatile solids,1.218575790224695,False,calculated
745,proximate,moisture,0.8572297870474512,False,calculated
746,proximate,total solids,1.0814785906475384,False,calculated
747,proximate,ash,1.1501599132672622,False,calculated
748,proximate,ash,1.1501599132672622,False,calculated
749,proximate,volatile solids,1.218575790224695,False,calculated
750,proximate,ash,1.1501599132672622,False,calculated
751,proximate,moisture,0.8572297870474512,False,calculated
752,proximate,total solids,1.0814785906475384,False,calculated
753,proximate,total solids,1.0814785906475384,False,calculated
754,proximate,moisture,0.8572297870474512,False,calculated
755,proximate,volatile solids,1.218575790224695,False,calculated
756,proximate,ash,1.1501599132672622,False,calculated
757,proximate,ash,1.1501599132672622,False,calculated
758,proximate,moisture,0.8572297870474512,False,calculated
759,proximate,total solids,1.0814785906475384,False,calculated
760,proximate,volatile solids,1.218575790224695,False,calculated
761,proximate,total solids,1.0814785906475384,False,calculated
762,proximate,moisture,0.8572297870474512,False,calculated
763,proximate,volatile solids,1.218575790224695,False,calculated
764,proximate,ash,1.1501599132672622,False,calculated
765,proximate,volatile solids,1.218575790224695,False,calculated
766,proximate,moisture,0.8572297870474512,False,calculated
767,proximate,total solids,1.0814785906475384,False,calculated
768,proximate,ash,1.1501599132672622,False,calculated
769,proximate,ash,1.1501599132672622,True,calculated
770,proximate,total solids,1.0814785906475384,True,calculated
771,proximate,volatile solids,1.218575790224695,False,calculated
772,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
773,proximate,total solids,1.0814785906475384,True,calculated
774,proximate,volatile solids,1.218575790224695,True,calculated
775,proximate,ash,1.1501599132672622,False,calculated
776,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
777,proximate,ash,1.1501599132672622,False,calculated
778,proximate,moisture,0.8572297870474512,False,calculated
779,proximate,total solids,1.0814785906475384,False,calculated
780,proximate,volatile solids,1.218575790224695,False,calculated
781,proximate,total solids,1.0814785906475384,False,calculated
782,proximate,volatile solids,1.218575790224695,False,calculated
783,proximate,ash,1.1501599132672622,False,calculated
784,proximate,moisture,0.8572297870474512,False,calculated
785,proximate,total solids,1.0814785906475384,False,calculated
786,proximate,ash,1.1501599132672622,True,calculated
787,proximate,moisture,0.8572297870474512,False,calculated
788,proximate,volatile solids,1.218575790224695,True,calculated
789,proximate,moisture,0.8572297870474512,False,calculated
790,proximate,ash,1.1501599132672622,False,calculated
791,proximate,total solids,1.0814785906475384,False,calculated
792,proximate,volatile solids,1.218575790224695,False,calculated
793,proximate,total solids,1.0814785906475384,True,calculated
794,proximate,moisture,0.8572297870474512,True,calculated
795,proximate,volatile solids,1.218575790224695,True,calculated
796,proximate,ash,1.1501599132672622,True,calculated
797,proximate,ash,1.1501599132672622,False,calculated
798,proximate,volatile solids,1.218575790224695,False,calculated
799,proximate,moisture,0.8572297870474512,False,calculated
800,proximate,moisture,0.8572297870474512,False,calculated
801,proximate,ash,1.1501599132672622,False,calculated
802,proximate,total solids,1.0814785906475384,False,calculated
803,proximate,volatile solids,1.218575790224695,False,calculated
804,proximate,total solids,1.0814785906475384,False,calculated
805,proximate,volatile solids,1.218575790224695,False,calculated
806,proximate,moisture,0.8572297870474512,,not_applicable_n_lt_2
807,proximate,ash,1.1501599132672622,False,calculated
808,proximate,total solids,1.0814785906475384,False,calculated
809,proximate,moisture,0.8572297870474512,False,calculated
810,proximate,ash,1.1501599132672622,False,calculated
811,proximate,total solids,1.0814785906475384,False,calculated
812,proximate,volatile solids,1.218575790224695,False,calculated
813,ultimate,nitrogen,0.051060188573318614,False,calculated
814,ultimate,oxygen,0.0,False,calculated
815,ultimate,carbon,0.0,False,calculated
816,ultimate,sulfur,0.0,False,calculated
817,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
818,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
819,ultimate,dm,0.0,,not_applicable_n_lt_2
820,ultimate,dm,0.0,False,calculated
821,ultimate,dm,0.0,,not_applicable_n_lt_2
822,ultimate,dm,0.0,,not_applicable_n_lt_2
823,ultimate,dm,0.0,,not_applicable_n_lt_2
824,ultimate,dm,0.0,,not_applicable_n_lt_2
825,ultimate,dm,0.0,,not_applicable_n_lt_2
826,ultimate,dm,0.0,,not_applicable_n_lt_2
827,ultimate,dm,0.0,,not_applicable_n_lt_2
828,ultimate,dm,0.0,,not_applicable_n_lt_2
829,ultimate,dm,0.0,,not_applicable_n_lt_2
830,ultimate,dm,0.0,,not_applicable_n_lt_2
831,ultimate,dm,0.0,,not_applicable_n_lt_2
832,ultimate,adf-r,0.2850438562747826,False,calculated
833,ultimate,adf-r,0.2850438562747826,False,calculated
834,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
835,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
836,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
837,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
838,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
839,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
840,ultimate,adf-r,0.2850438562747826,,not_applicable_n_lt_2
841,ultimate,adf-r,0.2850438562747826,False,calculated
842,ultimate,adf-r,0.2850438562747826,False,calculated
843,ultimate,cf,0.16221128197508358,False,calculated
844,ultimate,cf,0.16221128197508358,False,calculated
845,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
846,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
847,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
848,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
849,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
850,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
851,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
852,ultimate,cf,0.16221128197508358,False,calculated
853,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
854,ultimate,cf,0.16221128197508358,,not_applicable_n_lt_2
855,ultimate,cf,0.16221128197508358,False,calculated
856,ultimate,nitrogen,0.051060188573318614,False,calculated
857,ultimate,nitrogen,0.051060188573318614,False,calculated
858,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
859,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
860,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
861,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
862,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
863,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
864,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
865,ultimate,nitrogen,0.051060188573318614,False,calculated
866,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
867,ultimate,nitrogen,0.051060188573318614,,not_applicable_n_lt_2
868,ultimate,nitrogen,0.051060188573318614,False,calculated
869,ultimate,sulfur,0.0,,not_applicable_n_lt_2
870,xrf,la,526.8835975780851,,not_applicable_n_lt_2
871,xrf,co,0.0,,not_applicable_n_lt_2
872,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
873,xrf,al,283.8266319737171,,not_applicable_n_lt_2
874,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
875,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
876,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
877,xrf,th,3.055050463303893,,not_applicable_n_lt_2
878,xrf,y,1.632993161855452,,not_applicable_n_lt_2
879,xrf,s,292.0061262675456,,not_applicable_n_lt_2
880,xrf,cr,,,not_applicable_pooled_SD_undefined
881,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
882,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
883,xrf,cd,,,not_applicable_pooled_SD_undefined
884,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
885,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
886,xrf,hg,,,not_applicable_pooled_SD_undefined
887,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
888,xrf,sb,,,not_applicable_pooled_SD_undefined
889,xrf,p,74.87109910694167,,not_applicable_n_lt_2
890,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
891,xrf,sn,,,not_applicable_pooled_SD_undefined
892,xrf,se,,,not_applicable_pooled_SD_undefined
893,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
894,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
895,xrf,ni,,,not_applicable_pooled_SD_undefined
896,xrf,bi,,,not_applicable_pooled_SD_undefined
897,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
898,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
899,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
900,xrf,v,,,not_applicable_pooled_SD_undefined
901,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
902,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
903,xrf,zr,1.0,,not_applicable_n_lt_2
904,xrf,w,,,not_applicable_pooled_SD_undefined
905,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
906,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
907,xrf,nb,,,not_applicable_pooled_SD_undefined
908,xrf,ag,,,not_applicable_pooled_SD_undefined
909,xrf,k,1037.1528120559458,False,calculated
910,xrf,si,1110.7221708153397,False,calculated
911,xrf,s,292.0061262675456,False,calculated
912,xrf,cu,2.336505779847176,False,calculated
913,xrf,pr,21.56737154016491,False,calculated
914,xrf,ca,578.0406496022513,False,calculated
915,xrf,p,74.87109910694167,False,calculated
916,xrf,sr,1.5872554441428892,False,calculated
917,xrf,u,1.3931047127695537,False,calculated
918,xrf,ba,209.7415580280197,False,calculated
919,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
920,xrf,ce,562.3216708062508,False,calculated
921,xrf,th,3.055050463303893,False,calculated
922,xrf,rb,0.951189731211342,False,calculated
923,xrf,ti,41.813592804372554,False,calculated
924,xrf,w,,,not_applicable_pooled_SD_undefined
925,xrf,al,283.8266319737171,False,calculated
926,xrf,mn,10.074904649856677,False,calculated
927,xrf,la,526.8835975780851,False,calculated
928,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
929,xrf,fe,40.09389728189237,False,calculated
930,xrf,zn,3.5108298058900447,False,calculated
931,xrf,rb,0.951189731211342,False,calculated
932,xrf,u,1.3931047127695537,False,calculated
933,xrf,p,74.87109910694167,False,calculated
934,xrf,sr,1.5872554441428892,False,calculated
935,xrf,th,3.055050463303893,False,calculated
936,xrf,mn,10.074904649856677,False,calculated
937,xrf,fe,40.09389728189237,False,calculated
938,xrf,la,526.8835975780851,,not_applicable_n_lt_2
939,xrf,cu,2.336505779847176,False,calculated
940,xrf,zn,3.5108298058900447,False,calculated
941,xrf,pr,21.56737154016491,False,calculated
942,xrf,k,1037.1528120559458,False,calculated
943,xrf,s,292.0061262675456,False,calculated
944,xrf,si,1110.7221708153397,False,calculated
945,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
946,xrf,co,0.0,,not_applicable_n_lt_2
947,xrf,ca,578.0406496022513,False,calculated
948,xrf,ce,562.3216708062508,False,calculated
949,xrf,ba,209.7415580280197,False,calculated
950,xrf,ti,41.813592804372554,False,calculated
951,xrf,al,283.8266319737171,False,calculated
952,xrf,ni,,,not_applicable_pooled_SD_undefined
953,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
954,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
955,xrf,se,,,not_applicable_pooled_SD_undefined
956,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
957,xrf,v,,,not_applicable_pooled_SD_undefined
958,xrf,p,74.87109910694167,,not_applicable_n_lt_2
959,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
960,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
961,xrf,w,,,not_applicable_pooled_SD_undefined
962,xrf,cd,,,not_applicable_pooled_SD_undefined
963,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
964,xrf,sn,,,not_applicable_pooled_SD_undefined
965,xrf,y,1.632993161855452,,not_applicable_n_lt_2
966,xrf,co,0.0,,not_applicable_n_lt_2
967,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
968,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
969,xrf,sb,,,not_applicable_pooled_SD_undefined
970,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
971,xrf,ag,,,not_applicable_pooled_SD_undefined
972,xrf,th,3.055050463303893,,not_applicable_n_lt_2
973,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
974,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
975,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
976,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
977,xrf,nb,,,not_applicable_pooled_SD_undefined
978,xrf,al,283.8266319737171,,not_applicable_n_lt_2
979,xrf,hg,,,not_applicable_pooled_SD_undefined
980,xrf,cr,,,not_applicable_pooled_SD_undefined
981,xrf,zr,1.0,,not_applicable_n_lt_2
982,xrf,bi,,,not_applicable_pooled_SD_undefined
983,xrf,la,526.8835975780851,,not_applicable_n_lt_2
984,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
985,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
986,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
987,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
988,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
989,xrf,s,292.0061262675456,,not_applicable_n_lt_2
990,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
991,xrf,mn,10.074904649856677,False,calculated
992,xrf,ba,209.7415580280197,True,calculated
993,xrf,ce,562.3216708062508,True,calculated
994,xrf,p,74.87109910694167,False,calculated
995,xrf,zn,3.5108298058900447,False,calculated
996,xrf,la,526.8835975780851,True,calculated
997,xrf,s,292.0061262675456,False,calculated
998,xrf,u,1.3931047127695537,False,calculated
999,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1000,xrf,cu,2.336505779847176,False,calculated
1001,xrf,k,1037.1528120559458,False,calculated
1002,xrf,ca,578.0406496022513,False,calculated
1003,xrf,fe,40.09389728189237,False,calculated
1004,xrf,th,3.055050463303893,False,calculated
1005,xrf,sr,1.5872554441428892,False,calculated
1006,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1007,xrf,si,1110.7221708153397,False,calculated
1008,xrf,rb,0.951189731211342,False,calculated
1009,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1010,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1011,xrf,co,0.0,,not_applicable_n_lt_2
1012,xrf,fe,40.09389728189237,False,calculated
1013,xrf,k,1037.1528120559458,False,calculated
1014,xrf,sr,1.5872554441428892,False,calculated
1015,xrf,zn,3.5108298058900447,False,calculated
1016,xrf,si,1110.7221708153397,False,calculated
1017,xrf,cu,2.336505779847176,False,calculated
1018,xrf,th,3.055050463303893,False,calculated
1019,xrf,p,74.87109910694167,False,calculated
1020,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1021,xrf,ca,578.0406496022513,False,calculated
1022,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1023,xrf,nd,22.425803590209796,False,calculated
1024,xrf,rb,0.951189731211342,False,calculated
1025,xrf,u,1.3931047127695537,False,calculated
1026,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1027,xrf,s,292.0061262675456,False,calculated
1028,xrf,mn,10.074904649856677,False,calculated
1029,xrf,ce,562.3216708062508,False,calculated
1030,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1031,xrf,se,,,not_applicable_pooled_SD_undefined
1032,xrf,cd,,,not_applicable_pooled_SD_undefined
1033,xrf,pb,0.7527726527090811,,not_applicable_n_lt_2
1034,xrf,al,283.8266319737171,,not_applicable_n_lt_2
1035,xrf,nd,22.425803590209796,,not_applicable_n_lt_2
1036,xrf,w,,,not_applicable_pooled_SD_undefined
1037,xrf,fe,40.09389728189237,,not_applicable_n_lt_2
1038,xrf,sb,,,not_applicable_pooled_SD_undefined
1039,xrf,as,0.5773502691896258,,not_applicable_n_lt_2
1040,xrf,ca,578.0406496022513,,not_applicable_n_lt_2
1041,xrf,k,1037.1528120559458,,not_applicable_n_lt_2
1042,xrf,ba,209.7415580280197,,not_applicable_n_lt_2
1043,xrf,mg,1536.2520724501976,,not_applicable_n_lt_2
1044,xrf,rb,0.951189731211342,,not_applicable_n_lt_2
1045,xrf,sn,,,not_applicable_pooled_SD_undefined
1046,xrf,mo,1.518977177796515,,not_applicable_n_lt_2
1047,xrf,cu,2.336505779847176,,not_applicable_n_lt_2
1048,xrf,la,526.8835975780851,,not_applicable_n_lt_2
1049,xrf,p,74.87109910694167,,not_applicable_n_lt_2
1050,xrf,sr,1.5872554441428892,,not_applicable_n_lt_2
1051,xrf,v,,,not_applicable_pooled_SD_undefined
1052,xrf,mn,10.074904649856677,,not_applicable_n_lt_2
1053,xrf,ce,562.3216708062508,,not_applicable_n_lt_2
1054,xrf,hg,,,not_applicable_pooled_SD_undefined
1055,xrf,zn,3.5108298058900447,,not_applicable_n_lt_2
1056,xrf,y,1.632993161855452,,not_applicable_n_lt_2
1057,xrf,zr,1.0,,not_applicable_n_lt_2
1058,xrf,si,1110.7221708153397,,not_applicable_n_lt_2
1059,xrf,nb,,,not_applicable_pooled_SD_undefined
1060,xrf,s,292.0061262675456,,not_applicable_n_lt_2
1061,xrf,bi,,,not_applicable_pooled_SD_undefined
1062,xrf,pr,21.56737154016491,,not_applicable_n_lt_2
1063,xrf,ag,,,not_applicable_pooled_SD_undefined
1064,xrf,co,0.0,,not_applicable_n_lt_2
1065,xrf,cr,,,not_applicable_pooled_SD_undefined
1066,xrf,ni,,,not_applicable_pooled_SD_undefined
1067,xrf,u,1.3931047127695537,,not_applicable_n_lt_2
1068,xrf,th,3.055050463303893,,not_applicable_n_lt_2
1069,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1070,xrf,ti,41.813592804372554,,not_applicable_n_lt_2
1071,xrf,p,74.87109910694167,False,calculated
1072,xrf,s,292.0061262675456,False,calculated
1073,xrf,sr,1.5872554441428892,False,calculated
1074,xrf,cu,2.336505779847176,False,calculated
