record_id,resource_name,parameter_name,analysis_type,unit,observed_value,group_mean,group_std,group_n,z_score,severity,analyst_name,analyst_email,qc_pass,note,created_at,provider_codename,sample_date,repl_no
(a5)adde,almond shells,xylose,,% dry weight,22.33,19.25,2.991015713766814,9,1.0297505244869207,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)29ea,almond hulls,glucose,,% dry weight,17.5,24.154444444444444,2.692406503070771,9,2.471560084576697,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)2cff,almond hulls,lignin,,% dry weight,21.99,20.97888888888889,0.8379803763281752,9,1.2066047602946868,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)2fbb,almond hulls,lignin,,% dry weight,21.97,20.97888888888889,0.8379803763281752,9,1.1827378529481989,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)a893,almond hulls,glucan,,% dry weight,15.75,21.73888888888889,2.424058809334277,9,2.470603793038185,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)aa72,almond hulls,xylan,,% dry weight,5.19,8.233333333333333,1.838735978872442,9,1.655122523462873,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)bf74,almond hulls,xylose,,% dry weight,5.9,9.357777777777777,2.0882634997634857,9,1.6558148807223803,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(a8)c5e8,almond hulls,lignin,,% dry weight,22.12,20.97888888888889,0.8379803763281752,9,1.3617396580468641,LOW,,,pass,,2026-07-08 04:06:49.387425,humorous,,
(ab)0af2,grape pomace,xylose,,% dry weight,9.69,9.363333333333333,0.28571547618799614,3,1.1433285694742166,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(ab)1273,grape pomace,glucan,,% dry weight,7.77,7.8933333333333335,0.10692676621563695,3,1.1534374198188153,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(ab)57f4,grape pomace,glucose,,% dry weight,8.64,8.776666666666666,0.11846237095944513,3,1.1536715461608644,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(ab)c64d,grape pomace,lignin+,,% dry weight,53.96,53.47666666666667,0.4340890845590735,3,1.1134427252974597,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(ab)e502,grape pomace,xylan,,% dry weight,8.52,8.236666666666666,0.24785748593361703,3,1.1431300219401788,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(b3)088a,almond hulls,glucan,,% dry weight,24.01,25.751666666666665,1.1349434640838583,6,1.534584516130555,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b3)1dea,almond hulls,lignin,,% dry weight,26.44,25.331666666666667,1.01183826112016,6,1.0953661033793574,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b3)2504,almond hulls,xylan,,% dry weight,9.8,10.19,0.3818900365288412,6,1.0212363840252876,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b3)2fe6,almond hulls,glucose,,% dry weight,26.68,28.611666666666668,1.2605620439576413,6,1.5323852371455176,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b3)8501,almond hulls,xylose,,% dry weight,11.03,11.578333333333333,0.4360007645253235,6,1.257643054663694,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b3)afda,almond hulls,xylan,,% dry weight,9.71,10.19,0.3818900365288412,6,1.2569063188003544,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b3)e8a9,almond hulls,xylose,,% dry weight,11.13,11.578333333333333,0.4360007645253235,6,1.028285658676391,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b5)2461,walnut shelling fines,glucose,,% dry weight,11.64,11.876666666666667,0.20647840887931404,3,1.1462053972190247,LOW,,,pass,,2026-07-08 04:06:49.387425,cutaway,,
(b5)70e4,walnut shelling fines,xylan,,% dry weight,9.77,10.836666666666666,0.9302866941611786,3,1.1465999388806254,LOW,,,pass,,2026-07-08 04:06:49.387425,cutaway,,
(b5)c9e0,walnut shelling fines,xylose,,% dry weight,11.1,12.316666666666668,1.0610529361598007,3,1.146659723755226,LOW,,,pass,,2026-07-08 04:06:49.387425,cutaway,,
(b5)da39,walnut shelling fines,glucan,,% dry weight,10.47,10.686666666666667,0.18929694486000864,3,1.1445861782233144,LOW,,,pass,,2026-07-08 04:06:49.387425,cutaway,,
(b7)18ba,almond hulls,lignin,,% dry weight,24.09,25.331666666666667,1.01183826112016,6,1.2271394691994297,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b7)34d1,almond hulls,glucose,,% dry weight,29.9,28.611666666666668,1.2605620439576413,6,1.0220308786138752,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b7)4b7b,almond hulls,xylan,,% dry weight,10.64,10.19,0.3818900365288412,6,1.1783496738753383,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b7)63c6,almond hulls,xylose,,% dry weight,12.09,11.578333333333333,0.4360007645253235,6,1.173545342801683,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b7)cc61,almond hulls,glucan,,% dry weight,26.91,25.751666666666665,1.1349434640838583,6,1.0206088408715208,LOW,,,pass,,2026-07-08 04:06:49.387425,capstan,,
(b8)3b4b,alfalfa,glucose,,% dry weight,32.6,29.86111111111111,1.9147874845818045,9,1.430387920823011,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)57a9,alfalfa,xylan,,% dry weight,13.17,12.302222222222222,0.8497319838892999,9,1.0212370420681134,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)76e6,alfalfa,xylose,,% dry weight,15.59,13.979999999999999,0.9649870465451855,9,1.6684161779829787,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)9d2b,alfalfa,lignin,,% dry weight,22.32,21.29888888888889,0.7518052348255572,9,1.3582122919748507,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)a51b,alfalfa,xylan,,% dry weight,13.72,12.302222222222222,0.8497319838892999,9,1.668499956054946,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)cd1b,alfalfa,xylose,,% dry weight,14.97,13.979999999999999,0.9649870465451855,9,1.025920506958479,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)da13,alfalfa,glucan,,% dry weight,29.34,26.874444444444446,1.7236234443107856,9,1.4304490715148284,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(b8)fa89,alfalfa,lignin,,% dry weight,22.48,21.29888888888889,0.7518052348255572,9,1.5710333692810299,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ba)10eb,olive pomace,lignin,,% dry weight,46.42,46.73333333333333,0.2829016319029155,3,1.1075699041596667,LOW,,,pass,,2026-07-08 04:06:49.387425,excellent,,
(ba)1c19,olive pomace,glucose,,% dry weight,12.67,12.746666666666668,0.06806859285554129,3,1.1263148458111067,LOW,,,pass,,2026-07-08 04:06:49.387425,excellent,,
(ba)231c,olive pomace,xylan,,% dry weight,13.96,14.273333333333333,0.30534133905079597,3,1.0261739674928427,LOW,,,pass,,2026-07-08 04:06:49.387425,excellent,,
(ba)4bc0,olive pomace,glucan,,% dry weight,11.4,11.469999999999999,0.06244997998398393,3,1.120897076635587,LOW,,,pass,,2026-07-08 04:06:49.387425,excellent,,
(ba)7ab9,olive pomace,xylose,,% dry weight,15.87,16.22,0.3404408906109852,3,1.0280786170305771,LOW,,,pass,,2026-07-08 04:06:49.387425,excellent,,
(c0)0f01,pistachio hulls,glucose,,% dry weight,12.46,12.653333333333334,0.19008769905844264,3,1.017074404556251,LOW,,,pass,,2026-07-08 04:06:49.387425,stuntman,,
(c0)47ff,pistachio hulls,xylan,,% dry weight,8.12,7.923333333333333,0.1950213663508004,3,1.0084365131198312,LOW,,,pass,,2026-07-08 04:06:49.387425,stuntman,,
(c0)4885,pistachio hulls,lignin,,% dry weight,42.36,42.846666666666664,0.4544593857907807,3,1.0708694371441834,LOW,,,pass,,2026-07-08 04:06:49.387425,stuntman,,
(c0)b33e,pistachio hulls,glucan,,% dry weight,11.22,11.386666666666668,0.16502525059315398,3,1.0099464540584795,LOW,,,pass,,2026-07-08 04:06:49.387425,stuntman,,
(c0)cdec,pistachio hulls,xylose,,% dry weight,9.23,9.006666666666666,0.22007574453658837,3,1.0148021255300332,LOW,,,pass,,2026-07-08 04:06:49.387425,stuntman,,
(c1)6d4d,almond woodchips,xylose,,% dry weight,21.55,21.426666666666666,0.11239810200058352,3,1.0972901778421005,LOW,,,pass,,2026-07-08 04:06:49.387425,popular,,
(c1)6e7e,almond woodchips,xylan,,% dry weight,18.96,18.853333333333335,0.09712534856222342,3,1.0982371568873135,LOW,,,pass,,2026-07-08 04:06:49.387425,popular,,
(c1)94c5,almond woodchips,glucose,,% dry weight,35.19,35.583333333333336,0.34775470281986903,3,1.1310654612112547,LOW,,,pass,,2026-07-08 04:06:49.387425,popular,,
(c1)ae8b,almond woodchips,lignin,,% dry weight,28.9,29.263333333333332,0.3165964834506755,3,1.1476227700739425,LOW,,,pass,,2026-07-08 04:06:49.387425,popular,,
(c1)b63a,almond woodchips,glucan,,% dry weight,31.67,32.02666666666667,0.3156474826976026,3,1.1299525141734261,LOW,,,pass,,2026-07-08 04:06:49.387425,popular,,
(c4)0589,unused oak stick,lignin,,% dry weight,36.22,35.67666666666667,0.4718403684863489,3,1.1515193900774705,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c4)24f1,unused oak stick,xylose,,% dry weight,16.04,15.866666666666667,0.1656301099840639,3,1.0465085928519233,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c4)5987,unused oak stick,xylan,,% dry weight,14.11,13.959999999999999,0.1410673597966584,3,1.0633218075125097,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c4)882a,unused oak stick,glucan,,% dry weight,38.78,39.29666666666667,0.4768997099321117,3,1.0833864141796499,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c4)fccc,unused oak stick,glucose,,% dry weight,43.09,43.663333333333334,0.5281413952090215,3,1.0855678773416797,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c5)02f2,walnut tree sticks,lignin,,% dry weight,29.4,28.866666666666664,0.4747982027486352,3,1.1232842294807277,LOW,,,pass,,2026-07-08 04:06:49.387425,badger,,
(c5)0ed9,spent oak chips,xylan,,% dry weight,6.67,6.56,0.09539392014169451,3,1.1531133203941142,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c5)1af8,walnut tree sticks,glucan,,% dry weight,33.31,33.98,0.583866423079799,3,1.1475227440993356,LOW,,,pass,,2026-07-08 04:06:49.387425,badger,,
(c5)267f,spent oak chips,xylose,,% dry weight,7.58,7.456666666666667,0.10692676621563593,3,1.153437419818818,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c5)86ca,spent oak chips,lignin,,% dry weight,44.09,44.52,0.3750999866702183,3,1.1463610111456723,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c5)8f41,spent oak chips,glucan,,% dry weight,42.22,41.68,0.48538644398046293,3,1.1125156186309448,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c5)b324,spent oak chips,glucose,,% dry weight,46.91,46.31,0.5408326913195982,3,1.109400392450448,LOW,,,pass,,2026-07-08 04:06:49.387425,maplewood,,
(c5)bcb2,walnut tree sticks,glucose,,% dry weight,37.01,37.75333333333333,0.6480997865555386,3,1.1469427220211448,LOW,,,pass,,2026-07-08 04:06:49.387425,badger,,
(c5)ca15,walnut tree sticks,xylan,,% dry weight,14.65,15.093333333333334,0.38656607887052524,3,1.1468500666914996,LOW,,,pass,,2026-07-08 04:06:49.387425,badger,,
(c5)daf9,walnut tree sticks,xylose,,% dry weight,16.64,17.150000000000002,0.4450842616853578,3,1.1458504465397936,LOW,,,pass,,2026-07-08 04:06:49.387425,badger,,
(c7)0c90,almond branches,xylan,,% dry weight,13.9,14.796666666666667,0.7765522090196729,3,1.1546766028759705,LOW,,,pass,,2026-07-08 04:06:49.387425,vibrant,,
(c7)4017,almond branches,lignin,,% dry weight,34.64,33.943333333333335,0.6038487669386579,3,1.15371050635504,LOW,,,pass,,2026-07-08 04:06:49.387425,vibrant,,
(c7)4fab,almond branches,glucose,,% dry weight,26.32,27.53,1.0553198567259123,3,1.146571811653367,LOW,,,pass,,2026-07-08 04:06:49.387425,vibrant,,
(c7)bffa,almond branches,xylose,,% dry weight,15.8,16.816666666666666,0.880473357537485,3,1.1546819196325113,LOW,,,pass,,2026-07-08 04:06:49.387425,vibrant,,
(c7)fb25,almond branches,glucan,,% dry weight,23.69,24.78,0.9509468965194642,3,1.1462259396286798,LOW,,,pass,,2026-07-08 04:06:49.387425,vibrant,,
(ca)0336,rice straw,lignin,,% dry weight,19.13,17.925,1.1308890308071766,6,1.0655333699186424,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ca)1c11,rice straw,xylan,,% dry weight,16.97,16.326666666666664,0.6101693753923302,6,1.054352052525875,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ca)1ec6,rice straw,xylan,,% dry weight,17.15,16.326666666666664,0.6101693753923302,6,1.34935210867301,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ca)3a26,rice straw,glucan,,% dry weight,34.0,32.34166666666667,1.5498956954152323,6,1.0699644745377834,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ca)3df0,rice straw,xylose,,% dry weight,19.49,18.551666666666666,0.6941877747891184,6,1.351699593987205,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ca)9001,rice straw,glucose,,% dry weight,37.78,35.93666666666667,1.7237478547243126,6,1.0693752733506068,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(ca)cd2f,rice straw,xylose,,% dry weight,19.28,18.551666666666666,0.6941877747891184,6,1.0491877843204451,LOW,,,pass,,2026-07-08 04:06:49.387425,possessive,,
(d2)2fae,tomato pomace,lignin+,,% dry weight,30.53,31.349999999999998,0.7351190379795629,3,1.115465601671431,LOW,,,pass,,2026-07-08 04:06:49.387425,pinecrest,,
(d2)4d07,tomato pomace,glucose,,% dry weight,21.0,21.076666666666664,0.07505553499465063,3,1.0214658608739333,LOW,,,pass,,2026-07-08 04:06:49.387425,pinecrest,,
(d2)bdb6,tomato pomace,glucan,,% dry weight,18.9,18.973333333333333,0.0702376916856852,3,1.0440737953277563,LOW,,,pass,,2026-07-08 04:06:49.387425,pinecrest,,
(d2)cea7,tomato pomace,xylan,,% dry weight,8.46,8.673333333333334,0.19425069712444615,3,1.0982371568873266,LOW,,,pass,,2026-07-08 04:06:49.387425,pinecrest,,
(d2)d344,tomato pomace,xylose,,% dry weight,9.62,9.856666666666667,0.21501937897160162,3,1.1006759846419496,LOW,,,pass,,2026-07-08 04:06:49.387425,pinecrest,,
(da)0242,wheat straw,xylose,,% dry weight,21.62,22.988333333333333,0.6957418103482536,6,1.9667257493816752,LOW,,,pass,,2026-07-08 04:06:49.387425,wardrobe,,
(da)0dd5,wheat straw,arabinan,,% dry weight,2.01,2.2566666666666664,0.21571586249817953,3,1.1434795003485116,LOW,,,pass,,2026-07-08 04:06:49.387425,wardrobe,,
(da)11ef,pistachio shells,glucan,,% dry weight,22.6,21.8,0.6928203230275528,3,1.1547005383792495,LOW,,,pass,,2026-07-08 04:06:49.387425,tripod,,
(da)351f,pistachio shells,lignin,,% dry weight,33.6,32.910000000000004,0.6385138996137835,3,1.0806342671903564,LOW,,,pass,,2026-07-08 04:06:49.387425,tripod,,
(da)6f36,wheat straw,xylan,,% dry weight,19.03,20.231666666666666,0.6118305865733308,6,1.9640513126302146,LOW,,,pass,,2026-07-08 04:06:49.387425,wardrobe,,
(da)9bfc,wheat straw,glucose,,% dry weight,35.68,37.335,0.9124198594945204,6,1.8138579325935205,LOW,,,pass,,2026-07-08 04:06:49.387425,wardrobe,,
(da)a0f5,pistachio shells,glucose,,% dry weight,25.11,24.22,0.7707788269017259,3,1.1546762429599993,LOW,,,pass,,2026-07-08 04:06:49.387425,tripod,,
(da)a2d6,wheat straw,arabinose,,% dry weight,2.29,2.5700000000000003,0.24433583445741242,3,1.145963712698082,LOW,,,pass,,2026-07-08 04:06:49.387425,wardrobe,,
(da)aba8,pistachio shells,xylan,,% dry weight,37.06,37.17666666666667,0.11060440015358051,3,1.0548103556880994,LOW,,,pass,,2026-07-08 04:06:49.387425,tripod,,
(da)e334,pistachio shells,xylose,,% dry weight,42.11,42.24666666666666,0.13051181300301068,3,1.0471593606895224,LOW,,,pass,,2026-07-08 04:06:49.387425,tripod,,
(da)ec68,wheat straw,glucan,,% dry weight,32.11,33.60166666666667,0.8219590419641758,6,1.8147700682288739,LOW,,,pass,,2026-07-08 04:06:49.387425,wardrobe,,
(e7)4b15,walnut hulls,glucan,,% dry weight,12.45,12.763333333333334,0.2779088579612631,3,1.1274679606542408,LOW,,,pass,,2026-07-08 04:06:49.387425,energetic,,
(e7)538c,walnut hulls,xylose,,% dry weight,11.29,10.926666666666668,0.3600462933198076,3,1.0091294927194383,LOW,,,pass,,2026-07-08 04:06:49.387425,energetic,,
(e7)6d58,walnut hulls,lignin,,% dry weight,36.0,35.10333333333333,0.776552209019676,3,1.154676602875968,LOW,,,pass,,2026-07-08 04:06:49.387425,energetic,,
(e7)7925,walnut hulls,glucose,,% dry weight,13.83,14.18,0.3099999999999996,3,1.1290322580645165,LOW,,,pass,,2026-07-08 04:06:49.387425,energetic,,
(e7)afea,walnut hulls,xylan,,% dry weight,9.94,9.616666666666667,0.32005207909546973,3,1.0102522509684553,LOW,,,pass,,2026-07-08 04:06:49.387425,energetic,,
